,match_id,game_mode,queue_id,platform_id,game_duration_in_ms,game_duration_in_min,win,surrender,total_blue_kills,total_red_kills,total_blue_assists,total_red_assists,total_blue_gold_earned,total_red_gold_earned,total_blue_minions_killed,total_red_minions_killed,total_blue_turret_kills,total_red_turret_kills,total_blue_dragon_kills,total_red_dragon_kills,total_blue_damage_dealt_to_champions,total_red_damage_dealt_to_champions,total_blue_baron_kills,total_red_baron_kills,avg_blue_champ_level,avg_red_champ_level,total_blue_inhibitor_kills,total_red_inhibitor_kills,total_blue_items_purchased,total_red_items_purchased
3348,EUN1_3558336604,CLASSIC,420,EUN1,2220,37.0,red,False,19,29,35,59,71641,73504,884,885,6,6,4,2,155242,121137,2,0,17.0,17.2,0,1,109,124
3349,EUN1_3572104302,CLASSIC,420,EUN1,1445,24.08,blue,False,37,21,31,22,55082,44595,574,533,9,2,0,2,89615,76039,0,0,13.8,12.6,1,0,91,97
3350,EUN1_3575404555,CLASSIC,420,EUN1,1826,30.43,red,True,25,38,41,45,57852,64073,677,663,5,9,0,4,107713,114228,0,1,15.2,15.8,0,1,102,116
3351,EUN1_3592523611,CLASSIC,420,EUN1,1604,26.73,red,False,30,39,39,55,51008,61360,569,602,0,8,1,3,95259,101435,0,1,13.0,14.8,0,1,99,116
3352,EUN1_3572907548,CLASSIC,420,EUN1,1728,28.8,red,False,26,32,25,40,52090,57949,575,687,1,8,1,3,77880,101122,1,0,14.0,14.6,0,1,120,91
3353,EUN1_3544796514,CLASSIC,420,EUN1,947,15.78,red,True,12,26,10,29,27415,35480,310,379,0,2,1,1,32602,50656,0,0,8.6,10.0,0,0,59,75
3354,EUN1_3559225009,CLASSIC,420,EUN1,1969,32.82,blue,False,52,21,83,30,74056,60204,723,699,10,4,2,2,151815,132520,1,0,16.8,14.8,1,0,140,106
3355,EUN1_3595811391,CLASSIC,420,EUN1,1438,23.97,blue,False,34,19,32,25,52544,41308,570,498,8,1,2,1,74777,63798,1,0,13.8,12.2,1,0,94,82
3356,EUN1_3566931500,CLASSIC,420,EUN1,124,2.07,blue,False,0,0,0,0,2935,2830,9,3,0,0,0,0,503,333,0,0,1.2,1.2,0,0,15,18
3357,EUN1_3586273956,CLASSIC,420,EUN1,1313,21.88,red,True,16,37,14,54,41497,47500,558,526,2,4,1,1,63226,83885,0,0,11.8,13.2,0,0,94,84
3358,EUN1_3524808870,CLASSIC,420,EUN1,145,2.42,red,False,0,0,0,0,3249,3525,10,27,0,0,0,0,671,514,0,0,1.4,2.0,0,0,16,15
3359,EUN1_3549137346,CLASSIC,420,EUN1,1336,22.27,blue,True,31,13,47,14,48621,37758,479,470,7,2,1,1,78891,52779,0,0,12.6,11.4,2,0,85,87
3360,EUN1_3570739964,CLASSIC,420,EUN1,1649,27.48,red,False,17,35,35,53,45654,56764,571,554,0,7,0,4,88228,112452,0,1,12.6,14.6,0,1,96,89
3361,EUN1_3561299240,CLASSIC,420,EUN1,1529,25.48,red,False,14,31,19,51,42636,53632,539,574,3,7,0,4,53236,101887,0,1,11.6,14.0,0,1,96,95
3362,EUN1_3596384618,CLASSIC,420,EUN1,1980,33.0,blue,False,49,41,85,65,72989,67815,618,645,6,6,3,2,153119,141974,2,0,16.4,15.0,1,1,130,127
3363,EUN1_3560516603,CLASSIC,420,EUN1,1451,24.18,red,True,21,41,33,58,45053,55784,471,493,2,7,0,3,80199,101905,0,1,11.8,13.6,0,1,86,106
3364,EUN1_3579626116,CLASSIC,420,EUN1,1805,30.08,blue,False,45,31,49,32,63901,53087,615,580,8,1,2,1,111782,122628,1,0,15.2,14.4,1,0,113,132
3365,EUN1_3575650799,CLASSIC,420,EUN1,1691,28.18,blue,False,40,27,63,41,63636,51984,601,600,10,2,3,1,121026,93098,1,0,15.6,13.6,2,0,114,93
3366,EUN1_3568226456,CLASSIC,420,EUN1,1955,32.58,blue,False,48,47,57,71,74080,73835,670,665,10,4,2,3,149801,157267,0,2,16.0,16.8,3,1,123,140
3367,EUN1_3596503489,CLASSIC,420,EUN1,1960,32.67,red,False,29,37,48,54,60191,70695,730,743,2,12,3,2,139995,139808,0,2,15.8,16.8,0,4,115,116
3368,EUN1_3544307145,CLASSIC,420,EUN1,1977,32.95,red,False,36,41,56,81,68367,78160,763,751,4,10,1,4,152565,150855,0,2,15.6,16.8,0,3,113,117
3369,EUN1_3595812089,CLASSIC,420,EUN1,915,15.25,red,True,7,27,9,30,24335,37061,336,369,0,5,0,2,26553,39654,0,0,8.8,9.8,0,0,55,72
3370,EUN1_3587411083,CLASSIC,420,EUN1,1463,24.38,blue,False,38,16,63,19,57036,42319,536,482,9,2,1,1,92857,63350,1,0,13.8,11.8,2,0,98,88
3371,EUN1_3582153666,CLASSIC,420,EUN1,1098,18.3,red,True,8,24,9,22,28524,42440,415,488,0,7,0,2,36742,44046,0,0,9.8,11.4,0,0,71,97
3372,EUN1_3586518819,CLASSIC,420,EUN1,2019,33.65,red,False,31,43,30,73,62754,73491,648,717,5,9,2,3,102274,128077,1,1,15.8,17.2,0,1,113,109
3373,EUN1_3575297805,CLASSIC,420,EUN1,1660,27.67,red,True,17,33,17,51,48467,59764,648,637,3,9,2,2,77238,92221,0,1,13.4,15.6,0,2,109,113
3374,EUN1_3538406768,CLASSIC,420,EUN1,1740,29.0,blue,False,32,15,53,21,63126,48706,650,651,10,1,4,0,98196,78035,2,0,16.0,14.0,1,0,108,109
3375,EUN1_3559640745,CLASSIC,420,EUN1,2106,35.1,blue,False,48,41,98,47,79171,71006,775,789,8,5,3,1,179407,146136,1,1,17.4,16.6,2,0,125,129
3376,EUN1_3593736263,CLASSIC,420,EUN1,1448,24.13,red,False,20,38,32,53,43928,58771,508,537,2,10,0,2,70569,76235,0,1,12.0,14.0,0,2,101,96
3377,EUN1_3588637338,CLASSIC,420,EUN1,1999,33.32,red,False,39,45,70,74,72085,75545,750,796,7,10,2,3,114419,132520,1,1,16.4,17.0,1,2,114,111
3378,EUN1_3580581864,CLASSIC,420,EUN1,1509,25.15,red,False,14,27,25,39,44991,54925,581,668,3,9,0,3,69787,106205,0,1,13.2,14.2,0,2,102,85
3379,EUN1_3576052187,CLASSIC,420,EUN1,1484,24.73,blue,False,32,14,36,16,55556,43383,548,580,10,1,3,0,82707,80835,1,0,14.6,13.2,2,0,92,94
3380,EUN1_3577305897,CLASSIC,420,EUN1,1500,25.0,red,False,22,39,34,46,47880,55832,532,587,2,9,1,2,81294,85089,0,1,12.4,14.0,0,1,97,103
3381,EUN1_3588048051,CLASSIC,420,EUN1,1701,28.35,red,False,26,33,33,39,54318,64360,630,704,3,8,1,3,80024,101905,0,1,13.6,15.6,0,2,97,106
3382,EUN1_3582397737,CLASSIC,420,EUN1,1703,28.38,blue,False,39,31,49,35,64329,57070,624,624,11,3,3,1,104871,101023,0,1,15.0,14.6,2,0,125,108
3383,EUN1_3571575213,CLASSIC,420,EUN1,2157,35.95,blue,False,35,32,68,46,73164,67249,819,665,7,4,3,3,130865,109227,2,1,17.0,16.2,1,0,130,123
3384,EUN1_3584609188,CLASSIC,420,EUN1,1715,28.58,blue,False,30,15,49,29,61264,51130,681,612,9,3,4,0,90935,82805,1,0,15.0,13.4,2,0,108,103
3385,EUN1_3558867160,CLASSIC,420,EUN1,1390,23.17,blue,True,30,16,38,23,51339,38671,521,451,6,0,3,0,70614,57105,1,0,13.4,11.2,0,0,94,85
3386,EUN1_3559492447,CLASSIC,420,EUN1,1130,18.83,blue,False,28,6,23,5,41813,27795,453,357,8,0,3,0,61856,42297,0,0,11.4,9.6,1,0,68,68
3387,EUN1_3518531979,CLASSIC,420,EUN1,1872,31.2,blue,False,42,28,62,45,67924,61928,682,701,7,4,1,3,122245,105724,1,1,15.8,15.4,1,0,102,102
3388,EUN1_3596378620,CLASSIC,420,EUN1,1950,32.5,red,False,32,45,40,73,66271,72529,671,726,8,9,0,4,120054,141284,1,1,15.8,17.0,1,1,117,123
3389,EUN1_3583592827,CLASSIC,420,EUN1,1657,27.62,blue,False,33,24,54,28,60200,52491,631,646,10,4,4,0,112117,76271,1,0,14.8,13.4,2,0,104,120
3390,EUN1_3593813584,CLASSIC,420,EUN1,1444,24.07,blue,True,39,21,59,28,54499,44513,576,506,5,2,3,0,94334,69886,0,0,13.8,12.0,0,0,96,100
3391,EUN1_3579850905,CLASSIC,420,EUN1,1124,18.73,red,True,7,19,14,13,28904,39717,422,536,0,5,0,3,37053,51402,0,0,10.2,11.8,0,0,64,70
3392,EUN1_3559308210,CLASSIC,420,EUN1,2062,34.37,blue,True,49,29,86,49,76187,68451,757,729,7,4,2,3,166932,115203,1,1,17.0,16.0,1,0,144,123
3393,EUN1_3570259063,CLASSIC,420,EUN1,1574,26.23,red,False,25,42,24,57,50163,59341,589,533,4,9,2,2,101200,110046,0,1,13.4,15.2,0,1,112,88
3394,EUN1_3589455527,CLASSIC,420,EUN1,1544,25.73,red,False,26,42,50,53,52925,61640,539,614,1,10,1,3,91503,122332,1,0,13.4,14.6,0,3,112,116
3395,EUN1_3573603767,CLASSIC,420,EUN1,915,15.25,red,True,5,18,5,14,23961,31984,323,379,0,4,0,2,23185,29389,0,0,8.8,9.4,0,0,60,68
3396,EUN1_3588370613,CLASSIC,420,EUN1,1917,31.95,blue,False,45,41,66,74,74948,65373,651,630,8,5,2,1,139043,126468,1,0,16.4,15.0,2,0,108,117
3397,EUN1_3532726797,CLASSIC,420,EUN1,2280,38.0,red,False,32,57,45,74,71932,84731,839,781,4,10,2,3,171180,183196,1,2,17.0,17.6,0,2,125,128
3398,EUN1_3591601822,CLASSIC,420,EUN1,1425,23.75,red,False,13,30,17,40,38082,55778,520,525,1,11,1,2,56824,77402,0,1,11.6,13.8,0,3,87,90
3399,EUN1_3582300115,CLASSIC,420,EUN1,1244,20.73,blue,True,33,12,49,17,47137,33918,444,440,6,1,1,2,75022,46231,0,0,12.0,11.2,2,0,85,70
3400,EUN1_3550699135,CLASSIC,420,EUN1,1861,31.02,blue,False,34,30,59,49,68122,58200,710,689,8,1,2,2,123061,117397,1,0,16.2,15.0,2,0,103,108
3401,EUN1_3587523998,CLASSIC,420,EUN1,2010,33.5,blue,False,43,29,57,31,74153,64986,784,770,7,4,1,4,132721,111877,1,1,17.0,16.2,1,0,129,121
3402,EUN1_3566503574,CLASSIC,420,EUN1,1871,31.18,blue,False,48,36,57,55,74555,66191,660,683,11,6,3,1,138170,135196,2,0,16.2,15.8,2,0,105,119
3403,EUN1_3589301105,CLASSIC,420,EUN1,2035,33.92,red,False,30,34,49,41,66029,71291,765,763,7,9,2,4,115644,119043,1,1,15.8,16.8,1,1,116,122
3404,EUN1_3561518846,CLASSIC,420,EUN1,1409,23.48,blue,False,26,16,24,20,50236,46430,594,596,8,3,1,2,61016,59591,0,1,13.2,13.0,1,0,100,100
3405,EUN1_3561027917,CLASSIC,420,EUN1,1749,29.15,blue,False,30,20,33,19,65133,52415,745,720,10,3,1,3,108936,87947,1,0,16.0,14.4,2,0,106,113
3406,EUN1_3577725201,CLASSIC,420,EUN1,1760,29.33,red,True,33,41,42,42,58595,63158,618,703,3,7,1,2,92796,109909,0,1,14.8,15.4,0,1,107,107
3407,EUN1_3573987433,CLASSIC,420,EUN1,1630,27.17,red,False,24,36,35,72,52620,62235,596,650,1,11,1,3,112444,115696,1,0,14.2,14.8,0,3,108,97
3408,EUN1_3592486432,CLASSIC,420,EUN1,1890,31.5,blue,False,39,22,72,24,66591,59967,650,735,9,2,3,2,130909,84394,1,0,16.2,15.2,2,0,119,115
3409,EUN1_3573188120,CLASSIC,420,EUN1,2070,34.5,blue,False,34,39,55,45,69529,67697,722,743,10,6,4,1,134713,150036,0,1,16.6,16.2,3,0,126,108
3410,EUN1_3540410942,CLASSIC,420,EUN1,911,15.18,blue,True,20,4,20,5,33989,22677,390,255,5,0,2,0,36971,25944,0,0,9.4,8.0,0,0,61,56
3411,EUN1_3575234831,CLASSIC,420,EUN1,2373,39.55,red,False,30,27,59,37,74653,76048,1011,787,3,11,2,4,174910,135310,0,3,17.2,16.8,0,6,126,133
3412,EUN1_3580435746,CLASSIC,420,EUN1,1454,24.23,blue,False,33,17,60,18,56311,43371,582,563,11,1,2,0,84235,70288,1,0,14.0,12.6,3,0,95,87
3413,EUN1_3561197890,CLASSIC,420,EUN1,1544,25.73,red,False,26,40,31,60,47668,61213,503,554,2,10,1,3,86514,105566,0,1,12.6,14.6,0,1,106,94
3414,EUN1_3592805208,CLASSIC,420,EUN1,2107,35.12,red,False,40,35,72,52,65802,71898,666,700,5,9,4,1,164030,158541,0,2,15.8,16.6,0,3,124,128
3415,EUN1_3575606100,CLASSIC,420,EUN1,1669,27.82,red,False,30,43,43,62,53522,65663,571,631,1,8,1,3,96651,158396,0,2,14.2,15.4,0,2,103,91
3416,EUN1_3547754085,CLASSIC,420,EUN1,2142,35.7,red,False,35,37,52,59,66715,77949,764,748,3,11,2,3,129379,133723,0,2,16.0,16.8,0,3,134,124
3417,EUN1_3580982771,CLASSIC,420,EUN1,1414,23.57,red,False,14,33,12,54,40749,53978,569,596,3,8,1,2,51704,85189,0,1,12.2,14.0,0,1,81,114
3418,EUN1_3379212826,CLASSIC,420,EUN1,1830,30.5,red,False,33,36,42,64,58477,64772,632,615,3,10,2,2,130816,152798,0,1,15.0,16.0,0,2,120,123
3419,EUN1_3564651391,CLASSIC,420,EUN1,1528,25.47,blue,False,32,22,38,28,58863,48952,657,606,10,2,4,0,94393,75024,1,0,15.0,13.4,2,0,101,96
3420,EUN1_3596157976,CLASSIC,420,EUN1,105,1.75,blue,False,0,0,0,0,2500,2500,0,0,0,0,0,0,77,114,0,0,1.0,1.0,0,0,17,14
3421,EUN1_3595561164,CLASSIC,420,EUN1,1503,25.05,red,False,17,35,16,28,43348,56686,580,557,1,10,1,2,70151,84340,0,1,12.6,14.4,0,2,93,95
3422,EUN1_3587267969,CLASSIC,420,EUN1,1451,24.18,blue,False,35,16,50,30,53887,42742,603,511,7,2,3,0,99348,64096,0,0,14.2,12.4,1,0,80,100
3423,EUN1_3581514508,CLASSIC,420,EUN1,1099,18.32,red,True,7,25,8,22,29701,38111,416,485,1,3,0,2,36117,51527,0,0,9.8,11.4,0,0,72,91
3424,EUN1_3596579601,CLASSIC,420,EUN1,1498,24.97,red,False,29,44,34,58,50200,60588,520,532,0,9,2,1,79087,108524,0,1,13.0,14.4,0,2,100,109
3425,EUN1_3569777206,CLASSIC,420,EUN1,1642,27.37,red,False,23,27,30,47,51534,60553,618,618,3,10,2,1,74990,96383,0,1,13.4,14.4,0,2,99,99
3426,EUN1_3596432223,CLASSIC,420,EUN1,1709,28.48,red,False,29,40,29,70,52849,57643,576,473,4,5,3,1,125411,115692,0,1,13.4,14.6,0,1,106,112
3427,EUN1_3585012505,CLASSIC,420,EUN1,1737,28.95,blue,False,48,27,64,26,71598,57294,702,641,10,5,3,1,128579,93863,1,0,16.2,14.4,1,0,116,109
3428,EUN1_3575082311,CLASSIC,420,EUN1,1767,29.45,red,False,30,36,47,36,57757,64224,674,636,4,10,1,3,101649,115440,0,1,14.8,15.6,0,3,99,110
3429,EUN1_3576996459,CLASSIC,420,EUN1,1405,23.42,blue,False,37,17,37,20,52943,40317,574,490,10,0,3,0,98776,58979,0,0,13.2,12.2,2,0,82,77
3430,EUN1_3572315154,CLASSIC,420,EUN1,1637,27.28,blue,False,37,29,40,28,58991,50990,591,573,8,2,2,2,109307,78138,1,0,14.8,14.0,2,0,111,92
3431,EUN1_3559987779,CLASSIC,420,EUN1,1646,27.43,red,False,16,29,13,27,50081,59070,696,741,3,11,3,1,79836,74734,0,1,13.8,15.2,0,3,88,98
3432,EUN1_3571899638,CLASSIC,420,EUN1,2136,35.6,red,False,38,55,72,93,70749,75994,637,685,4,7,1,4,170202,166053,1,1,15.8,16.8,0,1,118,119
3433,EUN1_3591781042,CLASSIC,420,EUN1,1421,23.68,blue,False,22,16,18,11,51813,40603,593,569,10,1,3,0,63670,54818,1,0,13.6,11.8,2,0,83,82
3434,EUN1_3561312961,CLASSIC,420,EUN1,1811,30.18,blue,False,36,19,54,33,66563,52738,736,670,7,3,3,1,117828,101091,1,0,16.2,14.4,1,0,111,104
3435,EUN1_3564862756,CLASSIC,420,EUN1,931,15.52,red,True,1,25,2,17,21108,36795,308,417,0,6,0,2,21432,42703,0,0,8.8,10.0,0,0,60,62
3436,EUN1_3584292232,CLASSIC,420,EUN1,1923,32.05,red,False,19,41,25,72,57253,68715,727,732,4,11,0,4,91564,128806,0,1,14.4,16.2,0,2,123,109
3437,EUN1_3594996381,CLASSIC,420,EUN1,2067,34.45,blue,False,26,11,42,18,70113,59950,868,868,10,3,4,1,101143,114335,2,0,17.2,16.2,3,0,110,102
3438,EUN1_3589596712,CLASSIC,420,EUN1,1400,23.33,blue,False,29,12,58,23,51867,41047,560,568,8,2,3,0,71672,49640,1,0,13.4,11.4,2,0,87,89
3439,EUN1_3585620882,CLASSIC,420,EUN1,2134,35.57,red,False,29,55,55,72,67037,76809,723,771,3,8,3,2,135623,151645,1,0,15.8,17.4,0,2,133,100
3440,EUN1_3587486381,CLASSIC,420,EUN1,2399,39.98,red,False,45,41,93,70,76448,81399,790,824,5,7,1,5,186914,172747,1,1,17.4,17.4,1,1,125,130
3441,EUN1_3588603675,CLASSIC,420,EUN1,2139,35.65,red,False,48,38,72,66,74599,73571,668,718,4,9,2,3,153952,138964,1,1,16.8,17.0,0,1,131,131
3442,EUN1_3537578020,CLASSIC,420,EUN1,1848,30.8,red,False,27,38,42,58,60543,66271,696,686,4,9,0,4,88730,116463,0,1,15.0,15.8,0,2,109,113
3443,EUN1_3589274649,CLASSIC,420,EUN1,2089,34.82,blue,False,33,47,62,86,70871,69295,754,709,8,5,0,4,140049,148756,1,0,16.2,16.0,1,0,121,108
3444,EUN1_3566601621,CLASSIC,420,EUN1,2403,40.05,red,False,47,51,77,53,81939,91451,895,875,3,11,1,5,164075,202645,0,3,17.2,17.6,0,3,127,143
3445,EUN1_3571635285,CLASSIC,420,EUN1,1729,28.82,blue,True,37,30,51,44,65218,56962,679,657,9,3,1,2,114341,106429,1,0,15.8,14.6,2,0,112,108
3446,EUN1_3590796396,CLASSIC,420,EUN1,2053,34.22,red,False,25,34,43,62,61193,68151,713,739,4,9,0,4,104248,108237,0,1,15.4,16.0,0,1,113,136
3447,EUN1_3580798160,CLASSIC,420,EUN1,124,2.07,blue,False,0,0,0,0,2922,2855,9,4,0,0,0,0,448,907,0,0,1.2,1.2,0,0,16,15
3448,EUN1_3595374354,CLASSIC,420,EUN1,1408,23.47,blue,False,27,14,25,14,50281,38142,583,502,10,0,2,0,89943,44760,0,0,13.2,12.0,3,0,95,74
3449,EUN1_3581016403,CLASSIC,420,EUN1,1598,26.63,blue,False,26,13,37,21,56209,44987,674,667,10,2,2,1,75845,67330,1,0,14.4,13.0,2,0,102,101
3450,EUN1_3583596998,CLASSIC,420,EUN1,1158,19.3,red,True,12,27,8,33,33366,40352,430,506,0,3,0,2,49628,63241,0,0,10.4,11.8,0,0,76,75
3451,EUN1_3545409704,CLASSIC,420,EUN1,1456,24.27,blue,True,28,9,41,9,48335,40395,541,612,4,3,2,2,64794,59090,1,0,13.6,11.8,0,0,95,98
3452,EUN1_3594872284,CLASSIC,420,EUN1,1968,32.8,blue,True,51,47,79,63,73270,65164,659,608,8,4,3,2,155448,134392,0,0,16.4,15.6,2,0,111,121
3453,EUN1_3564443073,CLASSIC,420,EUN1,1936,32.27,blue,False,45,39,74,58,69197,62996,610,546,6,4,1,3,151897,134252,2,0,16.2,14.8,1,0,118,137
3454,EUN1_3591827648,CLASSIC,420,EUN1,1743,29.05,red,False,20,26,32,44,53207,61768,662,771,1,8,1,3,73955,97424,1,0,14.6,15.4,0,1,115,105
3455,EUN1_3558490970,CLASSIC,420,EUN1,2365,39.42,red,False,41,60,78,68,77073,90394,800,860,4,11,3,3,158745,211829,0,2,17.0,17.6,0,4,144,134
3456,EUN1_3576900671,CLASSIC,420,EUN1,930,15.5,red,True,6,26,5,28,24525,35519,323,383,0,4,0,2,30366,49581,0,0,8.6,10.0,0,0,58,64
3457,EUN1_3577744970,CLASSIC,420,EUN1,1816,30.27,red,False,32,53,43,87,58696,68604,618,634,3,9,0,3,120332,163860,0,0,14.4,15.6,0,2,104,105
3458,EUN1_3596135998,CLASSIC,420,EUN1,1534,25.57,blue,False,38,19,38,24,58703,48114,651,662,9,2,2,2,100606,78023,1,0,14.8,13.2,2,0,99,94
3459,EUN1_3544943582,CLASSIC,420,EUN1,1693,28.22,blue,False,25,24,46,31,57661,52268,663,652,8,2,3,1,80909,85064,1,0,14.4,13.2,1,0,95,106
3460,EUN1_3577067438,CLASSIC,420,EUN1,2351,39.18,blue,False,59,47,82,39,90392,82080,921,748,7,9,2,4,192568,162125,1,1,18.0,17.4,1,6,129,120
3461,EUN1_3567446294,CLASSIC,420,EUN1,1439,23.98,red,False,10,31,12,27,37499,54283,541,564,0,10,0,3,58384,98233,0,1,12.2,14.4,0,3,80,97
3462,EUN1_3567364455,CLASSIC,420,EUN1,1902,31.7,blue,True,47,37,69,62,69558,62153,642,617,8,1,3,1,153378,109792,1,1,16.4,15.4,2,0,115,114
3463,EUN1_3586176660,CLASSIC,420,EUN1,1430,23.83,blue,False,37,19,48,19,56141,44329,537,516,9,4,1,2,73284,63703,1,0,13.8,11.8,2,0,98,85
3464,EUN1_3564556606,CLASSIC,420,EUN1,104,1.73,red,False,0,0,0,0,2535,2590,0,0,0,0,0,0,263,342,0,0,1.0,1.2,0,0,15,14
3465,EUN1_3586529439,CLASSIC,420,EUN1,1755,29.25,blue,False,28,18,43,36,59209,49877,658,700,9,0,2,1,100016,62806,1,0,15.4,14.4,2,0,105,109
3466,EUN1_3580291526,CLASSIC,420,EUN1,1312,21.87,blue,False,23,6,32,13,47286,31838,529,415,9,0,2,1,46713,33412,0,0,12.2,10.4,1,0,93,78
3467,EUN1_3580264049,CLASSIC,420,EUN1,1774,29.57,red,False,17,36,19,43,53953,63645,692,693,4,9,1,3,104352,120153,0,1,14.0,15.6,0,2,116,107
3468,EUN1_3561517802,CLASSIC,420,EUN1,1339,22.32,red,False,20,29,33,46,39665,50672,460,593,1,8,1,1,55781,79561,0,0,11.2,13.2,0,1,84,86
3469,EUN1_3588889312,CLASSIC,420,EUN1,1627,27.12,red,False,20,39,17,48,49934,64089,645,687,5,11,1,3,71371,110225,0,1,13.6,15.6,0,3,86,110
3470,EUN1_3532190280,CLASSIC,420,EUN1,1905,31.75,blue,False,40,28,53,34,69228,57492,726,624,7,4,2,2,132239,95426,1,0,16.8,15.0,1,0,115,114
3471,EUN1_3573235505,CLASSIC,420,EUN1,1523,25.38,blue,False,32,26,41,29,57872,48129,591,526,11,1,1,2,94479,75291,0,0,13.6,13.6,3,0,103,99
3472,EUN1_3590108468,CLASSIC,420,EUN1,1361,22.68,red,False,12,39,14,41,36812,56825,481,588,0,10,1,1,66567,87246,0,1,11.8,14.0,0,2,78,82
3473,EUN1_3567949431,CLASSIC,420,EUN1,1865,31.08,red,False,36,35,56,50,63119,65123,625,668,5,7,2,2,125257,134849,1,1,15.0,15.8,0,1,114,116
3474,EUN1_3594924962,CLASSIC,420,EUN1,1847,30.78,blue,False,50,46,45,52,71758,64589,667,688,11,5,3,1,168368,133652,1,0,16.2,15.8,2,0,102,115
3475,EUN1_3595904547,CLASSIC,420,EUN1,1850,30.83,red,False,18,32,21,50,55591,66487,744,742,4,11,1,3,78312,100710,0,2,14.8,16.2,0,4,102,126
3476,EUN1_3574567956,CLASSIC,420,EUN1,1931,32.18,red,False,30,36,46,42,65189,68826,775,787,8,11,1,3,115438,129309,0,1,15.6,16.4,1,2,114,111
3477,EUN1_3591982805,CLASSIC,420,EUN1,917,15.28,blue,True,21,10,22,8,32279,26066,347,333,1,0,1,1,34760,31022,0,0,9.8,9.0,0,0,63,59
3478,EUN1_3539172682,CLASSIC,420,EUN1,1619,26.98,red,False,18,43,19,61,49291,61978,608,643,3,11,0,4,59250,101956,0,1,13.6,15.4,0,3,95,99
3479,EUN1_3573854567,CLASSIC,420,EUN1,1717,28.62,red,False,30,40,36,47,57863,62534,624,647,6,6,1,3,89430,121099,0,1,14.2,16.0,1,1,92,97
3480,EUN1_3594066691,CLASSIC,420,EUN1,1613,26.88,blue,False,36,19,31,23,58047,47632,606,572,10,2,3,1,94530,68720,0,0,14.4,13.0,2,0,101,95
3481,EUN1_3581437313,CLASSIC,420,EUN1,1299,21.65,red,False,8,26,10,29,34033,47662,521,552,0,10,1,2,46916,70832,0,0,11.0,12.8,0,2,79,65
3482,EUN1_3583951989,CLASSIC,420,EUN1,2382,39.7,red,False,45,51,65,77,80259,83629,718,784,4,6,3,3,167079,211702,1,2,17.2,17.4,0,1,130,135
3483,EUN1_3565103172,CLASSIC,420,EUN1,1856,30.93,red,False,19,34,30,36,56645,66073,743,757,2,10,1,3,93734,110561,0,1,14.8,16.6,0,4,108,113
3484,EUN1_3536983501,CLASSIC,420,EUN1,1266,21.1,red,False,13,31,20,31,35966,50756,473,540,1,11,1,2,60502,63878,0,0,10.8,12.2,0,2,82,87
3485,EUN1_3594614961,CLASSIC,420,EUN1,1676,27.93,blue,False,36,27,32,37,59515,54312,613,661,9,2,2,2,111945,91334,1,0,15.2,14.8,3,0,108,97
3486,EUN1_3595940269,CLASSIC,420,EUN1,2037,33.95,red,False,46,45,57,88,72396,74808,673,724,9,7,1,4,149956,140565,0,1,16.0,17.0,3,1,115,128
3487,EUN1_3575623338,CLASSIC,420,EUN1,1963,32.72,red,False,32,34,41,50,61995,70937,721,718,4,9,2,3,99826,116382,0,2,15.2,16.6,0,3,119,104
3488,EUN1_3585679346,CLASSIC,420,EUN1,1615,26.92,red,False,37,51,57,74,56053,68724,526,559,3,9,1,2,107110,129630,0,1,13.8,15.4,0,1,111,112
3489,EUN1_3596240562,CLASSIC,420,EUN1,1090,18.17,blue,True,30,14,44,23,41629,30640,423,297,4,0,2,0,62877,36873,0,0,11.0,9.6,0,0,63,71
3490,EUN1_3576402340,CLASSIC,420,EUN1,1533,25.55,blue,True,38,29,61,46,59256,48685,519,489,10,3,1,2,104905,80377,1,0,13.4,12.0,1,0,100,87
3491,EUN1_3594620955,CLASSIC,420,EUN1,2256,37.6,blue,False,44,37,78,64,79765,76130,862,739,6,9,5,1,154796,146984,1,2,17.6,16.8,1,5,136,119
3492,EUN1_3556553898,CLASSIC,420,EUN1,1782,29.7,red,False,23,46,43,64,54403,67475,598,654,2,11,0,4,99469,122557,0,1,14.2,15.6,0,3,106,107
3493,EUN1_3571352939,CLASSIC,420,EUN1,1834,30.57,red,False,30,34,34,50,58123,63879,653,729,2,8,0,4,113544,118117,1,0,15.0,15.4,0,1,108,113
3494,EUN1_3595935742,CLASSIC,420,EUN1,1751,29.18,blue,False,39,36,31,39,61234,56241,573,604,8,3,1,3,111943,113772,1,0,15.0,14.4,1,0,102,95
3495,EUN1_3532764164,CLASSIC,420,EUN1,2067,34.45,red,False,40,68,54,97,70600,83844,678,713,4,8,2,3,128264,171401,0,2,16.4,17.8,0,1,119,122
3496,EUN1_3594194915,CLASSIC,420,EUN1,1267,21.12,blue,False,33,23,43,33,49617,40890,491,458,9,0,1,1,83187,63773,0,0,12.4,11.8,2,0,91,83
3497,EUN1_3556469884,CLASSIC,420,EUN1,2040,34.0,blue,False,41,41,61,40,76075,70594,761,749,9,6,2,3,146166,131795,1,1,17.0,16.0,1,0,119,130
3498,EUN1_3576650381,CLASSIC,420,EUN1,2129,35.48,red,False,21,31,39,49,60302,71728,818,812,2,11,1,4,114916,140864,0,2,15.6,17.2,0,2,124,118
